Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average
2020-02-05 00:00:00-05:00,78.41173571221898,78.71228029302294,77.30410766529131,77.9100341796875,118826800,0.0,0.0,76.70254516601562
2020-02-06 00:00:00-05:00,78.18148791656665,78.82376854121485,77.62161241012203,78.82134246826172,105425600,0.0,0.0,76.76749877929687
2020-02-07 00:00:00-05:00,78.31844658012572,78.568680490216,77.25677448183865,77.74995422363281,117684000,0.1925,0.0,77.31426086425782
2020-02-10 00:00:00-05:00,76.32872251651483,78.11923217773438,76.24855365122801,78.11923217773438,109348800,0.0,0.0,77.97608642578125
2020-02-11 00:00:00-05:00,78.61728539819471,78.69016619390229,77.4292765293241,77.6479263305664,94323200,0.0,0.0,78.04969787597656
2020-02-12 00:00:00-05:00,78.09979998299478,79.49673857196723,78.09979998299478,79.49188232421875,113730400,0.0,0.0,78.3660675048828
2020-02-13 00:00:00-05:00,78.76061799356015,79.25379778682812,78.55654436332367,78.92581939697266,94747600,0.0,0.0,78.386962890625
2020-02-14 00:00:00-05:00,78.89422750170591,79.19548537647773,78.43506373229454,78.94525146484375,80113600,0.0,0.0,78.62602233886719
2020-02-18 00:00:00-05:00,76.61542152525524,77.68195766939265,76.43321208584305,77.49974822998047,152531200,0.0,0.0,78.5021255493164
2020-02-19 00:00:00-05:00,77.74266859542944,78.85293286069638,77.74266859542944,78.62213134765625,93984000,0.0,0.0,78.69696655273438
2020-02-20 00:00:00-05:00,78.38162741760964,78.87237540713653,77.3078034073495,77.81555938720703,100566000,0.0,0.0,78.36170196533203
2020-02-21 00:00:00-05:00,77.40741721613844,77.85201234060355,75.43469780285128,76.05420684814453,129554000,0.0,0.0,77.78737945556641
2020-02-24 00:00:00-05:00,72.21809854454682,73.89927997263825,70.26724331981248,72.44160461425781,222195200,0.0,0.0,76.48665008544921
2020-02-25 00:00:00-05:00,73.1145421907687,73.49839329631142,69.51408362016501,69.98782348632812,230673600,0.0,0.0,74.98426513671875
2020-02-26 00:00:00-05:00,69.61128633665227,72.36872370153759,69.6039982564363,71.09811401367188,198054800,0.0,0.0,73.47946166992188
2020-02-27 00:00:00-05:00,68.29209564236507,69.48252909864357,66.31451240924113,66.4505615234375,320605600,0.0,0.0,71.20646209716797
2020-02-28 00:00:00-05:00,62.50025221622377,67.6385554997623,62.2840268493113,66.41167449951172,426510000,0.0,0.0,69.2779556274414
2020-03-02 00:00:00-05:00,68.57876279323048,73.2336067493854,67.47093017221289,72.59465789794922,341397200,0.0,0.0,69.30856628417969
2020-03-03 00:00:00-05:00,73.77537535235231,73.85554422696504,69.43392644246603,70.28910064697266,319475600,0.0,0.0,69.36882171630859
2020-03-04 00:00:00-05:00,72.01885987940881,73.70976072017585,71.21470980381075,73.5494155883789,219178400,0.0,0.0,69.85908203125
2020-03-05 00:00:00-05:00,71.7953572173482,72.77442872757254,70.79685330071517,71.16370391845703,187572800,0.0,0.0,70.80171051025391
2020-03-06 00:00:00-05:00,68.51074149489992,70.6535260401931,68.32367582727727,70.2186508178711,226176800,0.0,0.0,71.56310577392578
2020-03-09 00:00:00-04:00,64.07695437979449,67.56079624197245,63.894745030847204,64.66488647460938,286744800,0.0,0.0,69.9771514892578
2020-03-10 00:00:00-04:00,67.33001496463376,69.58940835488747,65.44232100611896,69.3221664428711,285290000,0.0,0.0,69.7837646484375
2020-03-11 00:00:00-04:00,67.39075287348057,68.3212322165363,66.04725520576122,66.9145736694336,255598800,0.0,0.0,68.45679626464843
2020-03-12 00:00:00-04:00,62.17956017177718,65.59537815986118,60.25056956905768,60.30644607543945,418474000,0.0,0.0,66.28534469604492
2020-03-13 00:00:00-04:00,64.35392608390474,68.00540170395698,61.453148500655,67.53165435791016,370732000,0.0,0.0,65.74794540405273
2020-03-16 00:00:00-04:00,58.78073811932918,62.942397333120965,58.30699453018321,58.84390640258789,322423600,0.0,0.0,64.58374938964843
2020-03-17 00:00:00-04:00,60.13152411847769,62.585274902506356,57.91828734590941,61.4312858581543,324056000,0.0,0.0,63.00557327270508
2020-03-18 00:00:00-04:00,58.25112721326127,60.73646220887165,57.60731848961155,59.927452087402344,300233600,0.0,0.0,61.60814895629883
2020-03-19 00:00:00-04:00,60.10236956557699,61.42642361595355,58.941088778701626,59.46828079223633,271857200,0.0,0.0,61.4405158996582
2020-03-20 00:00:00-04:00,60.05135066055668,61.18105103531312,55.391651251345145,55.69290542602539,401693200,0.0,0.0,59.07276611328125
2020-03-23 00:00:00-04:00,55.41109258843062,55.51312940551044,51.65271981088884,54.509761810302734,336752800,0.0,0.0,58.205937194824216
2020-03-24 00:00:00-04:00,57.42267128306453,60.175247730437746,56.92220351209828,59.97846221923828,287531200,0.0,0.0,57.91537246704102
2020-03-25 00:00:00-04:00,60.91866546861268,62.740759151622036,59.351665642636455,59.6480598449707,303602000,0.0,0.0,57.859494018554685
2020-03-26 00:00:00-04:00,59.891008534290606,62.8452270829615,59.852136310832755,62.786922454833984,252087200,0.0,0.0,58.52322235107422
2020-03-27 00:00:00-04:00,61.404565866396354,62.162555760268454,60.01977521141477,60.187408447265625,204216800,0.0,0.0,59.422122955322266
2020-03-30 00:00:00-04:00,60.9162416493631,62.07752247549457,60.59069140429655,61.905029296875,167976400,0.0,0.0,60.90117645263672
2020-03-31 00:00:00-04:00,62.096963976228515,63.7708571145467,61.22235738786374,61.77870178222656,197002000,0.0,0.0,61.261224365234376
2020-04-01 00:00:00-04:00,59.886154074244196,60.425494176264635,58.09564428473378,58.5280876159668,176218400,0.0,0.0,61.03722991943359
2020-04-02 00:00:00-04:00,58.38961331299724,59.558182430756155,57.55387887257938,59.50473403930664,165934000,0.0,0.0,60.380792236328126
2020-04-03 00:00:00-04:00,58.98725744365528,59.691798977456195,58.05677432512775,58.64956283569336,129880000,0.0,0.0,60.07322311401367
2020-04-06 00:00:00-04:00,60.95509893322808,63.92146503615123,60.585823991180796,63.76598358154297,201820400,0.0,0.0,60.445413970947264
2020-04-07 00:00:00-04:00,65.78974016698517,66.00839738638794,62.92298179967491,63.02744674682617,202887200,0.0,0.0,60.69516296386719
2020-04-08 00:00:00-04:00,63.83158077024564,64.95642107483819,63.464737632864384,64.64059448242188,168895200,0.0,0.0,61.9176643371582
2020-04-09 00:00:00-04:00,65.27954490531218,65.61237949299203,64.3077616237392,65.10704803466797,161834800,0.0,0.0,63.03812713623047
2020-04-13 00:00:00-04:00,65.18481819918729,66.49430024661874,64.58230965777342,66.38497161865234,131022800,0.0,0.0,64.58520889282227
2020-04-14 00:00:00-04:00,68.02482954063414,70.02913255388498,67.55108222640038,69.73759460449219,194994800,0.0,0.0,65.7795310974121
2020-04-15 00:00:00-04:00,68.60791725112617,69.56269281105895,68.17790569868288,69.1010971069336,131154400,0.0,0.0,66.9942611694336
2020-04-16 00:00:00-04:00,69.81778736213384,70.01700476078703,68.59576989662524,69.65015411376953,157125200,0.0,0.0,67.99617309570313
2020-04-17 00:00:00-04:00,69.16425698531064,69.71331699752928,67.26198676311418,68.70508575439453,215250000,0.0,0.0,68.71578063964844
2020-04-20 00:00:00-04:00,67.52680120844859,68.43298447365049,67.25955929365115,67.27899169921875,130015200,0.0,0.0,68.89458465576172
2020-04-21 00:00:00-04:00,67.12108160089471,67.35673938059448,64.48511754898358,65.19937896728516,180991600,0.0,0.0,67.98694152832032
2020-04-22 00:00:00-04:00,66.47239906793473,67.51463866177296,66.12985200256384,67.07733917236328,116862400,0.0,0.0,67.58218994140626
2020-04-23 00:00:00-04:00,67.02146404669297,68.44998669440024,66.77851821991604,66.81739044189453,124814400,0.0,0.0,67.01563720703125
2020-04-24 00:00:00-04:00,67.3445813853182,68.7560959459344,67.29598925775215,68.74637603759766,126161200,0.0,0.0,67.02389526367188
2020-04-27 00:00:00-04:00,68.46214844429589,69.12782522068554,68.01270448166582,68.79499053955078,117087600,0.0,0.0,67.32709503173828
2020-04-28 00:00:00-04:00,69.25898784356464,69.44119719998857,67.5875269084947,67.67984008789062,112004800,0.0,0.0,67.82318725585938
2020-04-29 00:00:00-04:00,69.1739565240939,70.37410930365867,68.96988295293657,69.90279388427734,137280800,0.0,0.0,68.38827819824219
2020-04-30 00:00:00-04:00,70.44456848623724,71.55483267240312,70.05342927151027,71.37747955322266,183064000,0.0,0.0,69.30029602050782
2020-05-01 00:00:00-04:00,69.54325391781421,72.64081369930636,69.44607705455206,70.22836303710938,240616800,0.0,0.0,69.59669342041016
2020-05-04 00:00:00-04:00,70.25264863684093,71.35076111488053,69.56025154134068,71.22200012207031,133568000,0.0,0.0,70.08209533691407
2020-05-05 00:00:00-04:00,71.68359006518509,73.12668876890349,71.53782109644345,72.29095458984375,147751200,0.0,0.0,71.00431823730469
2020-05-06 00:00:00-04:00,72.99551539711837,73.67090463185605,72.60923234624765,73.03681945800781,142333600,0.0,0.0,71.63112335205078
2020-05-07 00:00:00-04:00,73.66602924556396,74.13977654354584,73.3623469812468,73.7923583984375,115215200,0.0,0.0,72.11409912109374
2020-05-08 00:00:00-04:00,74.45495197891331,75.60232199200635,74.12608587895545,75.5487289428711,133838400,0.205,0.0,73.1781723022461
2020-05-11 00:00:00-04:00,75.05423265334322,77.23447930915694,74.8447297976167,76.73753356933594,145946400,0.0,0.0,74.28127899169922
2020-05-12 00:00:00-04:00,77.42449545855905,77.87760182453242,75.73876343818256,75.86056518554688,162301200,0.0,0.0,74.99520111083984
2020-05-13 00:00:00-04:00,76.04083401805624,76.96653181484587,73.86301804797671,74.94461822509766,200622400,0.0,0.0,75.37676086425782
2020-05-14 00:00:00-04:00,74.17970399208137,75.4659301717339,73.45376288745526,75.405029296875,158929200,0.0,0.0,75.69929504394531
2020-05-15 00:00:00-04:00,73.16631038114848,75.0055137738857,73.13220232382433,74.959228515625,166348400,0.0,0.0,75.58139495849609
2020-05-18 00:00:00-04:00,76.28931972489806,77.100516197736,75.59504818699047,76.7253646850586,135178400,0.0,0.0,75.57896118164062
2020-05-19 00:00:00-04:00,76.7423967189678,77.59257040448834,76.250320412407,76.28199005126953,101729600,0.0,0.0,75.66324615478516
2020-05-20 00:00:00-04:00,77.1443628832028,77.83619600542188,77.1053854269129,77.76555633544922,111504800,0.0,0.0,76.22743377685546
2020-05-21 00:00:00-04:00,77.62668985437112,78.16992831924948,76.94703402835367,77.1857681274414,102688800,0.0,0.0,76.58358154296874
2020-05-22 00:00:00-04:00,76.92267483121685,77.76554829725728,76.82036552394693,77.68272399902344,81803200,0.0,0.0,77.12828063964844
2020-05-26 00:00:00-04:00,78.8057485352806,78.98601278359193,77.1005236828943,77.15655517578125,125522000,0.0,0.0,77.21451873779297
2020-05-27 00:00:00-04:00,77.01280695551533,77.6388622427907,76.2698118885285,77.4926986694336,112945200,0.0,0.0,77.45666046142578
2020-05-28 00:00:00-04:00,77.16628144944023,78.79112013772229,76.88857731287194,77.52681732177734,133560800,0.0,0.0,77.4089126586914
2020-05-29 00:00:00-04:00,77.77041392140606,78.23325906401446,77.09319651884718,77.4512939453125,153532400,0.0,0.0,77.46201782226562
2020-06-01 00:00:00-04:00,77.40501742967564,78.52559509330818,77.2734694490876,78.40379333496094,80791200,0.0,0.0,77.60623168945312
2020-06-02 00:00:00-04:00,78.1358219826799,78.79111598702812,77.69246183211925,78.76675415039062,87642800,0.0,0.0,77.928271484375
2020-06-03 00:00:00-04:00,79.08830763863511,79.46345908381795,78.51339955329883,79.20036315917969,104491200,0.0,0.0,78.26980438232422
2020-06-04 00:00:00-04:00,79.02255640324537,79.3221840014377,78.14314375256639,78.51829528808594,87560400,0.0,0.0,78.46809997558594
2020-06-05 00:00:00-04:00,78.76918784562754,80.81545561938624,78.73995661708915,80.75455474853516,137250400,0.0,0.0,79.12875213623047
2020-06-08 00:00:00-04:00,80.45005995341553,81.26613320662413,79.73630344643696,81.23202514648438,95654400,0.0,0.0,79.69439849853515
2020-06-09 00:00:00-04:00,80.91046204581917,84.19179372904645,80.87879240448521,83.79715728759766,147712400,0.0,0.0,80.70047912597656
2020-06-10 00:00:00-04:00,84.74963942953403,86.42319395462418,84.30871777632814,85.95304107666016,166651600,0.0,0.0,82.05101470947265
2020-06-11 00:00:00-04:00,85.09313198270294,85.5194380776058,81.72409908659924,81.82640838623047,201662400,0.0,0.0,82.71263732910157
2020-06-12 00:00:00-04:00,83.97501126586117,84.72530688604225,81.41717413668624,82.53287506103516,200146000,0.0,0.0,83.06830139160157
2020-06-15 00:00:00-04:00,81.1808627446549,84.20885233004024,81.01764513591078,83.55355834960938,138808800,0.0,0.0,83.53260803222656
2020-06-16 00:00:00-04:00,85.61688845940762,86.04076362659309,83.97500316337461,85.7679214477539,165428800,0.0,0.0,83.92676086425782
2020-06-17 00:00:00-04:00,86.51576437535508,86.57666523827369,85.52673495629166,85.6485366821289,114406400,0.0,0.0,83.86585998535156
2020-06-18 00:00:00-04:00,85.6047156809937,86.10166895396527,85.07122336608076,85.68267059326172,96820400,0.0,0.0,84.63711242675781
2020-06-19 00:00:00-04:00,86.39155627628752,86.85927087357204,84.0797538062018,85.19302368164062,264476000,0.0,0.0,85.16914215087891
2020-06-22 00:00:00-04:00,85.58764785972699,87.56570697612823,85.5413626026624,87.42198181152344,135445200,0.0,0.0,85.94282684326171
2020-06-23 00:00:00-04:00,88.67167780071613,90.71307640768639,88.25024105134418,89.28799438476562,212155600,0.0,0.0,86.64684143066407
2020-06-24 00:00:00-04:00,88.91527780438203,89.83853715411549,87.33672444267022,87.71187591552734,192623200,0.0,0.0,87.05950927734375
2020-06-25 00:00:00-04:00,87.86778240746746,88.915274447835,87.10530228917064,88.87629699707031,137522400,0.0,0.0,87.69823455810547
2020-06-26 00:00:00-04:00,88.77155327311752,88.99323335258256,85.99690581013819,86.1455078125,205256800,0.0,0.0,87.88873138427735
2020-06-29 00:00:00-04:00,86.05292961011511,88.22587593033623,85.57303045547391,88.13086700439453,130646000,0.0,0.0,88.03050842285157
2020-06-30 00:00:00-04:00,87.71675296795276,89.1540196957145,87.69726795722788,88.86656188964844,140223200,0.0,0.0,87.94622192382812
2020-07-01 00:00:00-04:00,88.94449769395749,89.49016708730832,88.64973957710508,88.69845581054688,110737200,0.0,0.0,88.14353790283204
2020-07-02 00:00:00-04:00,89.60953784274476,90.2477777440793,88.58396931657408,88.69845581054688,114041600,0.0,0.0,88.10796966552735
2020-07-06 00:00:00-04:00,90.133299611757,91.54132761643254,90.10162996566636,91.07117462158203,118655600,0.0,0.0,89.09310302734374
2020-07-07 00:00:00-04:00,91.45119898339688,92.23316420656545,90.67654156851252,90.7885971069336,112424400,0.0,0.0,89.62464904785156
2020-07-08 00:00:00-04:00,91.77030618213804,92.93473055595655,91.68260506078956,92.90306091308594,117092000,0.0,0.0,90.43194885253907
2020-07-09 00:00:00-04:00,93.79951991976638,93.85311298440196,92.25020530715545,93.30257415771484,125642800,0.0,0.0,91.35277252197265
2020-07-10 00:00:00-04:00,92.89576607562489,93.52426732477494,92.2818878772316,93.4657974243164,90257200,0.0,0.0,92.30624084472656
2020-07-13 00:00:00-04:00,94.77637034737839,97.39754619914325,92.82023467943165,93.03460693359375,191649200,0.0,0.0,92.69892730712891
2020-07-14 00:00:00-04:00,92.41341897123698,94.76662964226465,91.47555145597293,94.57418823242188,170989200,0.0,0.0,93.45604553222657
2020-07-15 00:00:00-04:00,96.45722706906206,96.70813834363402,94.02119239003805,95.22459411621094,153198000,0.0,0.0,93.92035217285157
2020-07-16 00:00:00-04:00,94.0918491550775,94.91279173687622,93.45117077912744,94.05287170410156,110577600,0.0,0.0,94.0704116821289
2020-07-17 00:00:00-04:00,94.50598610723088,94.66188849020998,93.38783943733658,93.86286926269531,92186800,0.0,0.0,94.14982604980469
2020-07-20 00:00:00-04:00,93.9505614633719,95.9797752684357,93.60464123577772,95.8409194946289,90318000,0.0,0.0,94.71108856201172
2020-07-21 00:00:00-04:00,96.63507296780085,96.71058945803297,94.26724665146081,94.51815795898438,103433200,0.0,0.0,94.69988250732422
2020-07-22 00:00:00-04:00,94.21852946338672,95.4682166933375,94.13083576579898,94.78369140625,89001600,0.0,0.0,94.61170196533203
2020-07-23 00:00:00-04:00,94.51570967602892,94.59366457206063,89.65582482110416,90.4694595336914,197004400,0.0,0.0,93.89501953125
2020-07-24 00:00:00-04:00,88.65949241794259,90.59126629328685,86.86412846693426,90.24534606933594,185438800,0.0,0.0,93.17151489257813
2020-07-27 00:00:00-04:00,91.31232437375542,92.4767486702701,91.08821334309908,92.3841781616211,121214000,0.0,0.0,92.48016662597657
2020-07-28 00:00:00-04:00,91.95300847115467,92.13084169284855,90.86166217384765,90.86653900146484,103625600,0.0,0.0,91.74984283447266
2020-07-29 00:00:00-04:00,91.35130441452465,92.79344027792474,91.31476537959648,92.6082992553711,90329200,0.0,0.0,91.31476440429688
2020-07-30 00:00:00-04:00,91.77762295924211,93.83363719107348,91.3683708441203,93.72888946533203,158130000,0.0,0.0,91.966650390625
2020-07-31 00:00:00-04:00,100.2525895272056,103.69226986257458,98.24529157077608,103.5412368774414,374336800,0.0,0.0,94.62582855224609
2020-08-03 00:00:00-04:00,105.43160465101931,108.78115318345822,105.13197706745348,106.15023803710938,308151200,0.0,0.0,97.37904052734375
2020-08-04 00:00:00-04:00,106.34023893961368,107.95533138544933,105.6142978102183,106.85911560058594,173071600,0.0,0.0,100.57755584716797
2020-08-05 00:00:00-04:00,106.57898104918114,107.5680107700986,106.1112590081739,107.24645233154297,121776800,0.0,0.0,103.50518646240235
2020-08-06 00:00:00-04:00,107.58016424017666,111.48512760350665,106.98820958673393,110.98817443847656,202428800,0.0,0.0,106.95704345703125
2020-08-07 00:00:00-04:00,110.5074267277089,110.9662282348746,107.66433051713838,108.46479034423828,198045600,0.205,0.0,107.94175415039062
2020-08-10 00:00:00-04:00,109.91684136955703,111.06384515107565,107.37879853018043,110.04130554199219,212403600,0.0,0.0,108.71996765136718
2020-08-11 00:00:00-04:00,109.3018488792543,109.80213344991739,106.50755690311215,106.76868438720703,187902400,0.0,0.0,108.7018814086914
2020-08-12 00:00:00-04:00,107.86444373428206,110.57576233443505,107.66921252952778,110.31707763671875,165598000,0.0,0.0,109.31600646972656
2020-08-13 00:00:00-04:00,111.70323590210684,113.27731445059062,111.21270764374724,112.26941680908203,210082000,0.0,0.0,109.57225494384765
2020-08-14 00:00:00-04:00,112.09370465193015,112.25965191516508,110.35123604518499,112.16935729980469,165565200,0.0,0.0,110.31316833496093
2020-08-17 00:00:00-04:00,113.29684114303221,113.32124690635658,111.2468836328708,111.87651062011719,119561600,0.0,0.0,110.68020935058594
2020-08-18 00:00:00-04:00,111.62758047708495,113.23582109417252,111.2908003348021,112.80874633789062,105633600,0.0,0.0,111.88822174072266
2020-08-19 00:00:00-04:00,113.21872769457819,114.37060953313465,112.85510645586433,112.95027923583984,145538000,0.0,0.0,112.41486206054688
2020-08-20 00:00:00-04:00,112.99178615299259,115.57131964589473,112.97470137414321,115.45661926269531,126907200,0.0,0.0,113.05230255126953
2020-08-21 00:00:00-04:00,116.4205664458754,121.89200702814352,116.40836728997618,121.40636444091797,338054800,0.0,0.0,114.89970397949219
2020-08-24 00:00:00-04:00,125.63073517139213,125.71615905282322,120.98416756262004,122.85841369628906,345937600,0.0,0.0,117.09608459472656
2020-08-25 00:00:00-04:00,121.72606818176882,122.19706883538618,120.1202629427022,121.85052490234375,211495600,0.0,0.0,118.9044403076172
2020-08-26 00:00:00-04:00,123.17323105412805,123.9663698240554,122.10188003313583,123.507568359375,163022400,0.0,0.0,121.01589813232422
2020-08-27 00:00:00-04:00,124.11281986347238,124.44715723049082,120.8816888747977,122.03113555908203,155552400,0.0,0.0,122.33080139160157
2020-08-28 00:00:00-04:00,123.00972286968064,123.429476621527,121.60892012172948,121.83344268798828,187630000,0.0,0.0,122.41621704101563
2020-08-31 00:00:00-04:00,124.53987161471422,127.87837394086273,122.99751997365422,125.96507263183594,225702700,0.0,4.0,123.037548828125
2020-09-01 00:00:00-04:00,129.5964440817618,131.5878410707446,127.4195871326475,130.98260498046875,151948100,0.0,0.0,124.86396484375
2020-09-02 00:00:00-04:00,134.31136056792818,134.69206665149915,123.97371354118887,128.26885986328125,200119000,0.0,0.0,125.81622314453125
2020-09-03 00:00:00-04:00,123.8858353148807,125.7698377409412,117.6285771387157,117.99951934814453,257599600,0.0,0.0,125.00989990234375
2020-09-04 00:00:00-04:00,117.208837599474,120.75233522289194,108.24758859749826,118.07762908935547,332607200,0.0,0.0,124.25873718261718
2020-09-08 00:00:00-04:00,111.23466984997847,116.15457202546442,109.99493609758322,110.13159942626953,231366600,0.0,0.0,121.0920425415039
2020-09-09 00:00:00-04:00,114.46580041608054,116.30099900444924,112.51345864001445,114.52436828613281,176940500,0.0,0.0,117.80039520263672
2020-09-10 00:00:00-04:00,117.49193388065345,117.62859721522052,109.81922976524737,110.78563690185547,182274400,0.0,0.0,114.30375061035156
2020-09-11 00:00:00-04:00,111.83989747570273,112.48417383164686,107.37879684993199,109.33113861083984,180860300,0.0,0.0,112.57007446289063
2020-09-14 00:00:00-04:00,111.98631998364145,113.16748580661752,110.11207375780796,112.61106872558594,140150100,0.0,0.0,111.47676239013671
2020-09-15 00:00:00-04:00,115.51029888610626,115.99838431287328,110.90277126581074,112.78678131103516,184642000,0.0,0.0,112.00779876708984
2020-09-16 00:00:00-04:00,112.48417402269936,113.23582232498472,109.37018652553259,109.45803833007812,154679000,0.0,0.0,110.99453277587891
2020-09-17 00:00:00-04:00,107.10546458227437,109.52636406828354,106.11952995935675,107.71068572998047,178011000,0.0,0.0,110.37954254150391
2020-09-18 00:00:00-04:00,107.76927145269701,108.23782932536304,103.561969707706,104.29409790039062,287104900,0.0,0.0,109.37213439941407
2020-09-21 00:00:00-04:00,102.04889902285993,107.56426567814931,100.64321065047814,107.4568862915039,195713800,0.0,0.0,108.34129791259765
2020-09-22 00:00:00-04:00,109.99493172137502,110.17064277235137,106.55881360489528,109.14566040039062,183055400,0.0,0.0,107.61307373046876
2020-09-23 00:00:00-04:00,108.96018965115047,109.43851126780733,104.2257552142683,104.56742095947266,150718700,0.0,0.0,106.63495025634765
2020-09-24 00:00:00-04:00,102.66391058184063,107.62286145014048,102.49796328584807,105.6412353515625,167743300,0.0,0.0,106.22106018066407
2020-09-25 00:00:00-04:00,105.84620539299118,109.76065258051483,105.10431346285972,109.60446166992188,149981400,0.0,0.0,107.28313293457032
2020-09-28 00:00:00-04:00,112.26942309882642,112.57203371024211,110.09255860233831,112.22061157226562,137672400,0.0,0.0,108.23587799072266
2020-09-29 00:00:00-04:00,111.82038307255604,112.56226761750044,110.86373228368446,111.371337890625,99382200,0.0,0.0,108.68101348876954
2020-09-30 00:00:00-04:00,111.07847699244668,114.46579088344285,110.91252974272332,113.05033874511719,142675200,0.0,0.0,110.37759704589844
2020-10-01 00:00:00-04:00,114.8367475849847,114.91484304679045,113.06988058529005,114.00700378417969,116120400,0.0,0.0,112.05075073242188
2020-10-02 00:00:00-04:00,110.19992847147782,112.62083549619844,109.54589577865308,110.32682800292969,144712000,0.0,0.0,112.19522399902344
2020-10-05 00:00:00-04:00,111.1956210076637,113.87032695294033,110.84419891878447,113.7238998413086,106243800,0.0,0.0,112.49588165283203
2020-10-06 00:00:00-04:00,112.94296067117382,113.3529580749316,109.5751743278838,110.46349334716797,161498200,0.0,0.0,112.31431274414062
2020-10-07 00:00:00-04:00,111.88871555827578,112.79655482822402,111.41038643654436,112.33775329589844,96849000,0.0,0.0,112.17179565429687
2020-10-08 00:00:00-04:00,113.47987484262757,113.62630197710448,111.85942746357831,112.23037719726562,83477200,0.0,0.0,111.81647033691407
2020-10-09 00:00:00-04:00,112.53298509308588,114.21200030629765,112.18156295787443,114.1827163696289,100506900,0.0,0.0,112.5876480102539
2020-10-12 00:00:00-04:00,117.19907574183063,122.1970734254654,116.43766363228319,121.43566131591797,240226800,0.0,0.0,114.13000030517578
2020-10-13 00:00:00-04:00,122.28491740476053,122.40206058626744,116.7988420703882,118.21428680419922,262330500,0.0,0.0,115.68015899658204
2020-10-14 00:00:00-04:00,118.11667206811924,120.09829768888693,116.76955898516985,118.3021469116211,150712000,0.0,0.0,116.87303771972657
2020-10-15 00:00:00-04:00,115.89100965397931,118.31190929891578,115.33459254265503,117.83358764648438,112559200,0.0,0.0,117.99367980957031
2020-10-16 00:00:00-04:00,118.3900013910462,118.65357169541609,115.97885816134452,116.18385314941406,115393800,0.0,0.0,118.39390716552734
2020-10-19 00:00:00-04:00,117.10144897143915,117.55048664840139,112.90391897500494,113.21629333496094,120639300,0.0,0.0,116.75003356933594
